##########
#=Mode Mon Dec 19 09:47:31 2016

#!SUBSYSTEM: k500gid25s
#!CREATE-TIME: 1482115651 Mon Dec 19 09:47:31 2016
#!COMMENT: zzzzzzzzzzzzz

@d:(gid25x4.matrix.G6KXL_2_onoff)v2k-k500-1:23.G6KXL_2.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_2_err)v2k-k500-1:23.G6KXL_2.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_2_ena_gid)v2k-k500-1:23.G6KXL_2.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_2_Dly_gid)v2k-k500-1:23.G6KXL_2.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_2_ena_vsdc)v2k-k500-1:23.G6KXL_2.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_2_Dly_vsdc)v2k-k500-1:23.G6KXL_2.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_Uset)v2k-k500-1:23.G6KZL_3.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_Umes)v2k-k500-1:23.G6KZL_3.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_Uuvh)v2k-k500-1:23.G6KZL_3.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_Imes)v2k-k500-1:23.G6KZL_3.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_onoff)v2k-k500-1:23.G6KZL_3.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_err)v2k-k500-1:23.G6KZL_3.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_ena_gid)v2k-k500-1:23.G6KZL_3.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_Dly_gid)v2k-k500-1:23.G6KZL_3.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_ena_vsdc)v2k-k500-1:23.G6KZL_3.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_3_Dly_vsdc)v2k-k500-1:23.G6KZL_3.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_Uset)v2k-k500-1:23.G6L_6.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_Umes)v2k-k500-1:23.G6L_6.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_Uuvh)v2k-k500-1:23.G6L_6.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_Imes)v2k-k500-1:23.G6L_6.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_onoff)v2k-k500-1:23.G6L_6.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_err)v2k-k500-1:23.G6L_6.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_ena_gid)v2k-k500-1:23.G6L_6.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_Dly_gid)v2k-k500-1:23.G6L_6.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_ena_vsdc)v2k-k500-1:23.G6L_6.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_6_Dly_vsdc)v2k-k500-1:23.G6L_6.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_Uset)v2k-k500-1:23.G6L_7.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_Umes)v2k-k500-1:23.G6L_7.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_Uuvh)v2k-k500-1:23.G6L_7.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_Imes)v2k-k500-1:23.G6L_7.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_onoff)v2k-k500-1:23.G6L_7.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_err)v2k-k500-1:23.G6L_7.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_ena_gid)v2k-k500-1:23.G6L_7.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_Dly_gid)v2k-k500-1:23.G6L_7.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_ena_vsdc)v2k-k500-1:23.G6L_7.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_7_Dly_vsdc)v2k-k500-1:23.G6L_7.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_Uset)v2k-k500-1:23.G6L_8.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_Umes)v2k-k500-1:23.G6L_8.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_Uuvh)v2k-k500-1:23.G6L_8.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_Imes)v2k-k500-1:23.G6L_8.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_onoff)v2k-k500-1:23.G6L_8.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_err)v2k-k500-1:23.G6L_8.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_ena_gid)v2k-k500-1:23.G6L_8.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_Dly_gid)v2k-k500-1:23.G6L_8.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_ena_vsdc)v2k-k500-1:23.G6L_8.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_8_Dly_vsdc)v2k-k500-1:23.G6L_8.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_Uset)v2k-k500-1:23.G6L_9.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_Umes)v2k-k500-1:23.G6L_9.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_Uuvh)v2k-k500-1:23.G6L_9.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_Imes)v2k-k500-1:23.G6L_9.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_onoff)v2k-k500-1:23.G6L_9.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_err)v2k-k500-1:23.G6L_9.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_ena_gid)v2k-k500-1:23.G6L_9.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_Dly_gid)v2k-k500-1:23.G6L_9.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_ena_vsdc)v2k-k500-1:23.G6L_9.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_9_Dly_vsdc)v2k-k500-1:23.G6L_9.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_Uset)v2k-k500-1:23.G6L_20.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_Umes)v2k-k500-1:23.G6L_20.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_Uuvh)v2k-k500-1:23.G6L_20.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_Imes)v2k-k500-1:23.G6L_20.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_onoff)v2k-k500-1:23.G6L_20.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_err)v2k-k500-1:23.G6L_20.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_ena_gid)v2k-k500-1:23.G6L_20.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_Dly_gid)v2k-k500-1:23.G6L_20.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_ena_vsdc)v2k-k500-1:23.G6L_20.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_20_Dly_vsdc)v2k-k500-1:23.G6L_20.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_Uset)v2k-k500-1:23.G6L_21.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_Umes)v2k-k500-1:23.G6L_21.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_Uuvh)v2k-k500-1:23.G6L_21.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_Imes)v2k-k500-1:23.G6L_21.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_onoff)v2k-k500-1:23.G6L_21.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_err)v2k-k500-1:23.G6L_21.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_ena_gid)v2k-k500-1:23.G6L_21.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_Dly_gid)v2k-k500-1:23.G6L_21.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_ena_vsdc)v2k-k500-1:23.G6L_21.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_21_Dly_vsdc)v2k-k500-1:23.G6L_21.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_Uset)v2k-k500-1:23.G6L_32.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_Umes)v2k-k500-1:23.G6L_32.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_Uuvh)v2k-k500-1:23.G6L_32.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_Imes)v2k-k500-1:23.G6L_32.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_onoff)v2k-k500-1:23.G6L_32.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_err)v2k-k500-1:23.G6L_32.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_ena_gid)v2k-k500-1:23.G6L_32.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_Dly_gid)v2k-k500-1:23.G6L_32.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_ena_vsdc)v2k-k500-1:23.G6L_32.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_32_Dly_vsdc)v2k-k500-1:23.G6L_32.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_Uset)v2k-k500-1:23.G6L_33.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_Umes)v2k-k500-1:23.G6L_33.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_Uuvh)v2k-k500-1:23.G6L_33.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_Imes)v2k-k500-1:23.G6L_33.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_onoff)v2k-k500-1:23.G6L_33.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_err)v2k-k500-1:23.G6L_33.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_ena_gid)v2k-k500-1:23.G6L_33.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_Dly_gid)v2k-k500-1:23.G6L_33.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_ena_vsdc)v2k-k500-1:23.G6L_33.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_33_Dly_vsdc)v2k-k500-1:23.G6L_33.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_Uset)v2k-k500-1:23.G6L_42.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_Umes)v2k-k500-1:23.G6L_42.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_Uuvh)v2k-k500-1:23.G6L_42.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_Imes)v2k-k500-1:23.G6L_42.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_onoff)v2k-k500-1:23.G6L_42.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_err)v2k-k500-1:23.G6L_42.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_ena_gid)v2k-k500-1:23.G6L_42.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_Dly_gid)v2k-k500-1:23.G6L_42.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_ena_vsdc)v2k-k500-1:23.G6L_42.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_42_Dly_vsdc)v2k-k500-1:23.G6L_42.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_Uset)v2k-k500-1:23.G6L_43.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_Umes)v2k-k500-1:23.G6L_43.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_Uuvh)v2k-k500-1:23.G6L_43.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_Imes)v2k-k500-1:23.G6L_43.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_onoff)v2k-k500-1:23.G6L_43.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_err)v2k-k500-1:23.G6L_43.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_ena_gid)v2k-k500-1:23.G6L_43.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_Dly_gid)v2k-k500-1:23.G6L_43.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_ena_vsdc)v2k-k500-1:23.G6L_43.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_43_Dly_vsdc)v2k-k500-1:23.G6L_43.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_Uset)v2k-k500-1:23.G6L_51.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_Umes)v2k-k500-1:23.G6L_51.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_Uuvh)v2k-k500-1:23.G6L_51.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_Imes)v2k-k500-1:23.G6L_51.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_onoff)v2k-k500-1:23.G6L_51.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_err)v2k-k500-1:23.G6L_51.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_ena_gid)v2k-k500-1:23.G6L_51.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_Dly_gid)v2k-k500-1:23.G6L_51.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_ena_vsdc)v2k-k500-1:23.G6L_51.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_51_Dly_vsdc)v2k-k500-1:23.G6L_51.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_Uset)v2k-k500-1:23.G6L_52.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_Umes)v2k-k500-1:23.G6L_52.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_Uuvh)v2k-k500-1:23.G6L_52.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_Imes)v2k-k500-1:23.G6L_52.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_onoff)v2k-k500-1:23.G6L_52.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_err)v2k-k500-1:23.G6L_52.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_ena_gid)v2k-k500-1:23.G6L_52.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_Dly_gid)v2k-k500-1:23.G6L_52.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_ena_vsdc)v2k-k500-1:23.G6L_52.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_52_Dly_vsdc)v2k-k500-1:23.G6L_52.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_Uset)v2k-k500-1:23.G6L_53.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_Umes)v2k-k500-1:23.G6L_53.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_Uuvh)v2k-k500-1:23.G6L_53.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_Imes)v2k-k500-1:23.G6L_53.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_onoff)v2k-k500-1:23.G6L_53.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_err)v2k-k500-1:23.G6L_53.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_ena_gid)v2k-k500-1:23.G6L_53.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_Dly_gid)v2k-k500-1:23.G6L_53.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_ena_vsdc)v2k-k500-1:23.G6L_53.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_53_Dly_vsdc)v2k-k500-1:23.G6L_53.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_Uset)v2k-k500-1:23.G6L_54.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_Umes)v2k-k500-1:23.G6L_54.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_Uuvh)v2k-k500-1:23.G6L_54.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_Imes)v2k-k500-1:23.G6L_54.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_onoff)v2k-k500-1:23.G6L_54.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_err)v2k-k500-1:23.G6L_54.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_ena_gid)v2k-k500-1:23.G6L_54.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_Dly_gid)v2k-k500-1:23.G6L_54.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_ena_vsdc)v2k-k500-1:23.G6L_54.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6L_54_Dly_vsdc)v2k-k500-1:23.G6L_54.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_Uset)v2k-k500-1:23.G6KZL_25.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_Umes)v2k-k500-1:23.G6KZL_25.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_Uuvh)v2k-k500-1:23.G6KZL_25.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_Imes)v2k-k500-1:23.G6KZL_25.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_onoff)v2k-k500-1:23.G6KZL_25.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_err)v2k-k500-1:23.G6KZL_25.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_ena_gid)v2k-k500-1:23.G6KZL_25.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_Dly_gid)v2k-k500-1:23.G6KZL_25.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_ena_vsdc)v2k-k500-1:23.G6KZL_25.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KZL_25_Dly_vsdc)v2k-k500-1:23.G6KZL_25.Dly_vsdc    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_Uset)v2k-k500-1:23.G6KXL_26.Uset    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_Umes)v2k-k500-1:23.G6KXL_26.Umes_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_Uuvh)v2k-k500-1:23.G6KXL_26.Uuvh_raw    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_Imes)v2k-k500-1:23.G6KXL_26.Imes    0.00 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_onoff)v2k-k500-1:23.G6KXL_26.onoff    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_err)v2k-k500-1:23.G6KXL_26.err    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_ena_gid)v2k-k500-1:23.G6KXL_26.ena_gid    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_Dly_gid)v2k-k500-1:23.G6KXL_26.Dly_gid    0.0 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_ena_vsdc)v2k-k500-1:23.G6KXL_26.ena_vsdc    0.000 @1.000000 <>
@d:(gid25x4.matrix.G6KXL_26_Dly_vsdc)v2k-k500-1:23.G6KXL_26.Dly_vsdc    0.0 @1.000000 <>
